GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36
1400000US42003507000,42003507000,"Census Tract 5070, Allegheny County, Pennsylvania",1051,68,46961,3355,72.9,4.1,50072,4259,21.5,5.3,1258,655,32.9,4.0,17071,1230,8.8,4.0,9676,2631,8.8,4.5,1610,536,16.0,4.3,15323,5224,586,70,56418,5681,21.0,6.4,N,N,31.4,8.3,N,N,28.8,7.8,N,N,13.5,5.9,N,N,4.4,3.0,N,N,0.9,1.3,N,N,2233,137,22375,1661,88.8,3.5,22671,1842,4.7,2.3,29049,14729,0.0,1.1,-,**,1.3,1.1,40373,9778,0.0,1.1,-,**,0.9,1.0,N,N,4.3,2.0,5676,5673,1.2,1.0,13062,6417,88.4,3.6,22786,1823,25.4,(X),(X),(X),30.2,(X),(X),(X),20.7,(X),(X),(X)
1400000US42003508000,42003508000,"Census Tract 5080, Allegheny County, Pennsylvania",863,91,28900,3337,54.6,7.7,28911,4931,13.7,6.8,3812,3012,47.9,7.8,13644,1571,18.0,6.8,7719,978,7.5,3.3,1700,589,20.9,6.9,14322,4089,336,85,38692,7221,30.1,12.8,23517,8178,29.8,11.2,36659,17203,13.4,7.9,67633,15050,23.8,14.0,36503,9225,3.0,3.1,99570,33344,0.0,7.2,-,**,1690,298,15469,2034,71.8,11.6,17505,2421,23.3,12.3,11532,3317,0.4,0.6,N,N,0.3,0.8,N,N,0.0,1.5,-,**,0.0,1.5,-,**,4.3,4.1,N,N,1.4,1.4,15638,6470,70.7,11.5,17507,2423,34.8,(X),(X),(X),36.9,(X),(X),(X),27.7,(X),(X),(X)
1400000US42003509400,42003509400,"Census Tract 5094, Allegheny County, Pennsylvania",2465,221,39010,4292,67.7,5.9,43190,5950,14.3,4.4,2359,1242,34.5,5.1,14903,1696,6.4,3.1,9645,3091,4.9,4.0,503,328,20.0,5.0,12193,3269,1232,137,52519,8711,19.1,7.5,26703,8948,31.9,11.4,46030,13237,31.2,10.0,66568,13615,9.4,5.9,42072,9699,8.4,7.7,95148,15872,0.0,2.0,-,**,5335,20,18559,1747,79.4,7.2,19116,2228,19.1,7.4,17030,3641,0.0,0.5,-,**,0.0,0.5,-,**,0.0,0.5,-,**,0.4,0.5,N,N,1.0,1.2,N,N,2.7,2.0,4177,4773,78.8,7.1,19231,2232,24.4,(X),(X),(X),24.4,(X),(X),(X),20.8,(X),(X),(X)
1400000US42003510000,42003510000,"Census Tract 5100, Allegheny County, Pennsylvania",790,70,35203,3740,71.3,7.0,37221,4356,7.3,3.3,2947,1877,32.9,7.4,12527,1285,7.8,3.4,8703,2480,6.1,4.1,2123,1242,15.6,4.5,13093,3005,444,73,42581,5848,11.3,5.1,19332,4837,55.4,9.5,30107,6856,5.0,3.2,64105,12876,15.5,7.3,59299,16700,9.7,7.1,87835,12622,3.2,2.8,89593,19639,1910,248,15521,1660,44.5,7.8,20182,1950,48.2,7.9,12935,3001,0.0,1.3,-,**,5.4,5.0,5577,2758,0.0,1.3,-,**,0.0,1.3,-,**,1.9,1.4,N,N,1.8,2.0,31,72,44.5,7.8,20182,1950,27.7,(X),(X),(X),29.1,(X),(X),(X),24.6,(X),(X),(X)
1400000US42003512000,42003512000,"Census Tract 5120, Allegheny County, Pennsylvania",1084,84,44726,6415,75.3,6.6,46227,7912,10.4,4.4,4569,3821,33.8,6.3,15509,1748,5.6,3.1,10487,2454,2.5,2.4,4433,3359,11.9,5.8,25064,23469,546,89,53276,5690,14.5,8.1,19130,4612,18.7,10.7,39177,9775,32.6,15.4,60638,8168,17.8,11.7,55560,12218,16.5,10.4,82204,11912,0.0,4.5,-,**,2446,153,20123,2870,79.5,9.7,20863,3416,13.5,7.4,15492,2829,0.0,1.0,-,**,0.0,1.0,-,**,0.0,1.0,-,**,1.2,1.7,N,N,5.8,4.8,17861,13476,0.0,1.0,-,**,79.5,9.7,20863,3416,23.7,(X),(X),(X),28.6,(X),(X),(X),19.2,(X),(X),(X)
1400000US42003512800,42003512800,"Census Tract 5128, Allegheny County, Pennsylvania",607,71,31043,4460,53.4,9.7,38665,6729,10.2,6.1,9198,7430,32.3,6.4,14984,1355,13.8,7.6,10960,2229,8.6,5.7,2994,545,14.0,5.4,14798,7631,304,59,36405,6563,36.5,13.9,N,N,30.3,12.3,N,N,5.3,6.2,N,N,16.1,11.2,N,N,8.9,5.8,N,N,3.0,3.5,N,N,1349,168,14503,2357,37.2,7.1,24863,4047,51.4,8.7,9227,2748,0.5,0.6,N,N,0.0,1.8,-,**,0.0,1.8,-,**,0.0,1.8,-,**,10.8,8.7,4345,4183,0.5,0.8,N,N,36.7,7.2,25095,4165,28.7,(X),(X),(X),36.5,(X),(X),(X),26.0,(X),(X),(X)
1400000US42003512900,42003512900,"Census Tract 5129, Allegheny County, Pennsylvania",479,60,32510,6287,65.3,9.1,37303,7448,8.8,5.4,3507,3065,33.6,6.9,15493,2296,12.5,8.4,8990,773,8.4,5.4,1823,629,6.5,3.9,14106,9170,239,42,44490,9656,2.5,3.3,N,N,52.3,18.3,N,N,20.5,12.1,N,N,23.0,16.5,N,N,1.7,3.4,N,N,0.0,9.9,N,N,1052,152,15675,2782,23.9,10.7,17143,4966,75.4,10.7,15301,2814,0.1,0.2,N,N,0.5,0.9,N,N,0.0,2.3,-,**,0.0,2.3,-,**,0.2,0.3,N,N,3.6,4.2,1963,2642,22.3,10.0,18000,4892,42.6,(X),(X),(X),47.3,(X),(X),(X),44.3,(X),(X),(X)
1400000US42003513800,42003513800,"Census Tract 5138, Allegheny County, Pennsylvania",789,106,29998,4626,55.0,8.3,29508,7554,12.5,5.0,2848,1591,48.4,8.5,12710,1317,23.3,9.9,8820,425,20.7,8.4,2970,929,24.5,7.3,14553,3196,479,96,34633,7183,39.5,11.9,N,N,35.7,10.6,N,N,2.9,3.1,N,N,13.6,8.4,N,N,7.3,6.2,N,N,1.0,1.6,N,N,2030,311,13250,1996,31.1,6.9,13724,2326,64.5,7.4,13507,3217,0.0,1.2,-,**,0.0,1.2,-,**,0.0,1.2,-,**,0.1,0.2,N,N,4.3,2.6,6055,3826,1.3,1.1,27504,26137,30.4,6.9,13029,2465,32.7,(X),(X),(X),38.0,(X),(X),(X),26.0,(X),(X),(X)
1400000US42003514000,42003514000,"Census Tract 5140, Allegheny County, Pennsylvania",890,72,32600,3093,66.6,8.5,30447,4939,11.5,5.4,2813,2313,40.1,7.6,13945,1531,16.7,6.5,7535,1407,12.4,5.3,2824,1024,22.9,5.9,15740,3147,567,92,36628,5035,18.7,7.5,16245,5767,51.1,10.9,23655,5241,9.7,5.1,80078,17378,9.9,7.2,47318,11397,5.3,3.5,80297,27036,5.3,3.9,90760,23030,2142,266,14089,1779,24.4,5.3,20213,4684,71.5,6.5,12643,2129,0.0,1.2,-,**,0.0,1.2,-,**,0.0,1.2,-,**,0.0,1.2,-,**,4.1,3.3,2738,2319,3.4,3.2,6501,7601,24.1,5.2,20187,4756,42.5,(X),(X),(X),44.8,(X),(X),(X),38.0,(X),(X),(X)
1400000US42003515100,42003515100,"Census Tract 5151, Allegheny County, Pennsylvania",1292,104,38473,4877,78.8,6.6,37496,5025,13.5,4.5,5200,2695,27.2,7.1,15888,2963,10.6,4.3,8493,879,6.8,4.8,739,595,16.4,4.7,15772,4208,618,101,48633,8458,13.3,6.2,N,N,59.7,10.8,N,N,21.4,9.8,N,N,3.7,4.8,N,N,1.9,3.0,N,N,0.0,4.0,N,N,2426,219,21263,2616,41.3,7.2,26474,3378,57.8,7.5,17053,3795,0.3,0.6,N,N,0.0,1.0,-,**,0.0,1.0,-,**,0.0,1.0,-,**,0.5,1.0,N,N,0.0,1.0,-,**,41.3,7.2,26474,3378,40.2,(X),(X),(X),55.8,(X),(X),(X),41.5,(X),(X),(X)
1400000US42003515200,42003515200,"Census Tract 5152, Allegheny County, Pennsylvania",1181,95,51426,8561,77.8,6.9,55978,10209,21.8,6.4,4642,2874,27.9,5.7,15429,2617,2.8,2.5,4379,1810,2.7,2.7,1806,918,10.8,4.4,8676,4318,585,99,62810,11705,6.8,5.5,N,N,50.8,10.5,N,N,29.2,10.4,N,N,2.9,3.5,N,N,5.6,4.7,N,N,4.6,4.7,N,N,2238,193,27699,4678,66.6,6.1,30334,6174,27.5,5.8,23932,5172,0.0,1.1,-,**,0.0,1.1,-,**,0.4,0.6,N,N,0.7,1.0,N,N,4.9,3.2,N,N,3.7,3.2,1005,1916,65.8,6.0,30649,6242,18.7,(X),(X),(X),24.1,(X),(X),(X),16.4,(X),(X),(X)
1400000US42003515300,42003515300,"Census Tract 5153, Allegheny County, Pennsylvania",982,89,38115,5773,64.5,7.3,42304,8208,9.9,4.4,2622,1996,45.1,7.6,12131,2161,14.4,6.5,8345,2314,3.5,2.6,7006,8140,21.3,6.7,12594,3391,396,85,52003,9596,15.4,8.8,N,N,46.2,15.5,N,N,16.7,8.1,N,N,13.6,8.2,N,N,5.3,5.0,N,N,2.8,4.2,N,N,1868,200,20761,3395,55.6,7.4,22491,3543,32.9,7.6,21467,7453,0.1,0.2,N,N,6.5,7.5,7139,15270,2.1,2.7,N,N,1.3,1.8,N,N,1.4,1.6,18804,14108,3.4,2.7,20120,7488,54.1,7.4,22332,3688,26.4,(X),(X),(X),36.9,(X),(X),(X),20.4,(X),(X),(X)
1400000US42003515401,42003515401,"Census Tract 5154.01, Allegheny County, Pennsylvania",1228,91,67291,8013,87.4,5.1,65871,9053,22.8,6.1,5574,2914,20.9,4.4,20255,4022,6.4,5.7,6071,2199,3.2,3.1,5162,2179,14.6,4.8,20834,8438,708,103,74484,9213,8.3,6.9,28602,17465,35.6,10.5,65192,12477,41.9,10.5,95266,17302,6.4,6.6,25198,30579,7.8,4.9,94382,45566,0.0,3.5,-,**,2431,199,34292,4091,76.7,7.7,39173,6124,17.5,8.0,19096,5996,0.0,1.0,-,**,2.8,3.0,17103,11537,0.0,1.0,-,**,1.6,1.6,18833,7703,1.4,2.1,N,N,2.8,1.9,15033,8802,75.6,7.6,39610,6306,20.5,(X),(X),(X),16.7,(X),(X),(X),16.9,(X),(X),(X)
1400000US42003516100,42003516100,"Census Tract 5161, Allegheny County, Pennsylvania",679,62,92244,12294,85.0,4.9,90488,14087,31.7,7.4,15202,7230,22.2,3.9,19279,2245,0.6,0.9,30525,44,0.0,3.6,-,**,14.4,4.8,26836,5102,326,51,124502,21249,6.7,4.6,N,N,28.5,11.4,N,N,60.4,12.3,N,N,1.2,2.4,N,N,3.1,4.3,N,N,0.0,7.4,N,N,1365,121,46630,4733,89.6,5.7,48223,5492,6.2,5.0,34787,45538,0.0,1.8,-,**,3.8,2.8,26254,20522,0.0,1.8,-,**,0.4,0.7,N,N,0.0,1.8,-,**,2.3,2.3,38174,23817,87.7,6.0,48575,5642,17.2,(X),(X),(X),13.8,(X),(X),(X),11.9,(X),(X),(X)
1400000US42003516200,42003516200,"Census Tract 5162, Allegheny County, Pennsylvania",828,82,98991,21580,83.0,4.9,101538,25216,40.3,9.0,10260,4979,28.1,5.7,19289,2668,1.1,1.3,12633,6397,0.8,1.2,6000,3,12.1,4.2,33435,19896,446,56,131534,33953,12.6,6.9,N,N,23.1,10.8,N,N,48.2,12.2,N,N,3.6,3.6,N,N,11.7,6.2,N,N,0.9,1.4,N,N,1744,122,47305,8104,84.6,5.9,51733,9506,9.3,4.5,25845,10584,0.0,1.4,-,**,4.8,3.5,12870,10983,0.0,1.4,-,**,0.7,1.0,N,N,0.6,0.7,N,N,4.5,5.5,45735,12124,80.0,7.4,52072,10190,22.9,(X),(X),(X),35.2,(X),(X),(X),17.6,(X),(X),(X)
1400000US42003517000,42003517000,"Census Tract 5170, Allegheny County, Pennsylvania",984,64,49218,8711,53.3,7.3,65843,15350,19.3,4.7,6855,3254,47.1,5.2,14999,1290,12.9,5.1,7948,1008,4.8,2.4,685,463,23.8,4.9,15976,4872,396,48,81035,18923,25.0,7.9,N,N,26.8,7.8,N,N,25.5,8.7,N,N,15.9,7.5,N,N,5.6,3.6,N,N,1.3,1.8,N,N,1713,116,29030,5279,69.6,4.9,34070,7765,27.6,4.8,18279,3293,0.0,1.4,-,**,0.0,1.4,-,**,0.0,1.4,-,**,0.0,1.4,-,**,2.7,2.1,9270,6120,0.2,0.7,N,N,69.5,4.9,34129,7760,24.7,(X),(X),(X),29.8,(X),(X),(X),21.0,(X),(X),(X)
1400000US42003518001,42003518001,"Census Tract 5180.01, Allegheny County, Pennsylvania",1587,97,86948,7071,75.9,4.1,88241,8785,44.5,6.4,13591,5089,34.3,4.5,21078,2044,2.2,1.7,13520,5209,0.0,1.6,-,**,21.7,5.1,22621,4960,944,90,108933,8693,14.8,4.6,N,N,25.1,8.8,N,N,37.6,8.0,N,N,5.0,3.3,N,N,16.5,7.1,N,N,1.0,1.4,N,N,3458,156,40548,3298,83.7,7.6,42138,3197,12.9,8.2,32169,7705,0.0,0.7,-,**,2.1,3.4,N,N,0.0,0.7,-,**,0.0,0.7,-,**,1.3,1.1,N,N,1.9,2.2,21294,41043,81.8,8.0,42617,3275,30.0,(X),(X),(X),28.9,(X),(X),(X),25.3,(X),(X),(X)
1400000US42003519000,42003519000,"Census Tract 5190, Allegheny County, Pennsylvania",1285,105,97372,9703,80.2,4.6,89262,10691,44.0,6.3,16993,4749,40.4,4.0,22650,1780,1.7,1.7,6873,6683,1.3,1.5,2400,1905,22.6,4.8,34907,18926,887,63,113421,13309,18.2,4.9,N,N,23.2,7.8,N,N,40.5,7.9,N,N,7.6,4.3,N,N,9.6,4.9,N,N,1.0,1.5,N,N,3006,19,42243,5330,76.3,7.0,46910,5595,15.5,4.8,24887,8772,0.3,0.5,N,N,2.7,2.3,63753,36246,0.0,0.8,-,**,0.0,0.8,-,**,5.2,5.2,16221,8971,2.7,2.6,7276,9239,75.5,7.1,47216,5582,24.4,(X),(X),(X),24.6,(X),(X),(X),16.8,(X),(X),(X)
1400000US42003520001,42003520001,"Census Tract 5200.01, Allegheny County, Pennsylvania",1488,104,67783,7175,71.1,4.7,71827,11172,36.6,6.9,7893,2352,37.8,4.4,20132,1847,6.3,4.3,7555,2057,3.5,3.2,919,916,21.3,4.7,22372,9114,847,84,88497,12826,23.4,5.6,N,N,17.4,6.9,N,N,30.6,7.2,N,N,21.3,9.2,N,N,6.6,3.9,N,N,0.8,1.2,N,N,3281,225,31251,4601,76.7,6.1,34690,5753,20.1,6.3,18620,5347,0.5,0.9,N,N,1.6,1.3,45559,9664,0.0,0.8,-,**,0.3,0.5,-,**,0.9,0.9,N,N,0.6,1.1,-,**,76.7,6.1,34690,5753,28.9,(X),(X),(X),35.2,(X),(X),(X),26.3,(X),(X),(X)
1400000US42003520002,42003520002,"Census Tract 5200.02, Allegheny County, Pennsylvania",1439,102,55406,6494,80.2,5.1,52211,7101,22.9,6.2,7862,4971,36.1,4.9,17459,1975,4.9,2.4,10770,3423,2.2,1.8,6097,5335,20.6,4.5,18429,4979,721,78,71862,11066,8.7,5.2,51251,23803,40.5,9.5,54250,18929,28.6,8.9,79527,11295,9.8,6.5,83983,13013,7.9,5.6,145993,50533,4.4,4.3,64866,7705,3067,221,26486,2917,81.1,4.5,27741,3288,16.0,4.0,21503,8083,0.0,0.8,-,**,0.0,0.8,-,**,0.0,0.8,-,**,0.0,0.8,-,**,2.9,3.2,18988,11716,2.2,2.9,N,N,78.8,5.7,28138,3530,29.0,(X),(X),(X),26.6,(X),(X),(X),22.9,(X),(X),(X)
1400000US42003521100,42003521100,"Census Tract 5211, Allegheny County, Pennsylvania",1819,85,77869,5903,77.5,4.6,80244,7530,31.3,5.0,4255,1404,33.6,5.0,18940,1781,4.8,2.7,10616,3712,1.0,1.2,2522,110,22.6,5.1,22947,4438,1280,88,90312,8476,14.0,4.9,42960,9801,28.6,6.2,71523,16161,35.1,8.2,108276,16041,7.0,3.9,106034,13795,13.1,4.3,128781,18246,2.3,2.1,70472,25965,4707,220,30513,2395,73.9,4.1,33226,2939,20.1,4.0,25127,6384,0.0,0.5,-,**,2.3,2.1,17912,11686,0.0,0.5,-,**,0.4,0.4,N,N,3.3,1.6,14821,7856,1.4,1.5,8879,13150,72.5,4.0,33711,2930,22.3,(X),(X),(X),18.9,(X),(X),(X),18.2,(X),(X),(X)
1400000US42003521200,42003521200,"Census Tract 5212, Allegheny County, Pennsylvania",2136,133,63792,6652,73.7,5.3,69442,8289,26.2,5.5,5402,2437,30.3,4.9,18012,2121,5.7,3.7,9824,4371,3.3,2.6,1927,1868,17.7,5.0,16398,4231,1221,119,73349,10587,23.3,7.6,35254,10054,23.2,8.4,56309,10706,38.7,9.3,98419,23151,7.0,5.7,62116,14559,7.9,4.4,122706,72551,0.0,2.0,-,**,4512,250,30678,3248,77.2,5.8,30442,2450,15.5,4.5,24896,15459,0.0,0.6,-,**,5.3,3.7,51978,24700,0.0,0.6,-,**,0.0,0.6,-,**,2.0,2.3,28444,11570,0.2,0.4,N,N,77.2,5.8,30442,2450,23.4,(X),(X),(X),19.7,(X),(X),(X),17.1,(X),(X),(X)
1400000US42003521301,42003521301,"Census Tract 5213.01, Allegheny County, Pennsylvania",2114,128,55909,6731,67.4,6.1,62510,10223,26.3,5.9,9043,4043,38.9,6.3,16257,1646,5.7,5.7,7212,2728,3.3,2.3,2503,1641,23.0,5.4,18769,5835,947,127,84406,12597,11.4,7.6,N,N,44.5,13.5,N,N,24.6,9.7,N,N,8.9,7.2,N,N,9.4,6.7,N,N,1.3,2.0,N,N,4120,259,29670,3928,66.9,6.5,32379,4720,21.3,4.8,18893,6649,0.2,0.4,N,N,6.4,3.2,48148,11998,0.0,0.6,-,**,0.0,0.6,-,**,5.3,3.3,16231,15230,0.4,0.6,N,N,66.5,6.5,32126,4747,39.5,(X),(X),(X),38.8,(X),(X),(X),36.2,(X),(X),(X)
1400000US42003521302,42003521302,"Census Tract 5213.02, Allegheny County, Pennsylvania",1961,129,60653,6881,76.7,5.2,65187,8320,20.8,5.8,2790,1330,25.1,5.1,16097,2934,5.6,3.3,10675,4036,0.6,0.9,6573,20,17.6,5.4,26687,14580,944,140,73967,11980,19.1,5.9,N,N,41.6,9.7,N,N,26.2,9.5,N,N,1.4,2.3,N,N,9.1,5.8,N,N,2.6,3.1,N,N,4063,362,30446,3272,74.3,4.4,31735,4189,11.8,4.1,27188,9583,0.0,0.6,-,**,9.3,1.9,34492,6213,0.0,0.6,-,**,0.0,0.6,-,**,4.6,3.2,9578,7554,1.4,1.2,27724,15354,73.0,4.4,31809,4318,25.2,(X),(X),(X),34.0,(X),(X),(X),24.0,(X),(X),(X)
1400000US42003521401,42003521401,"Census Tract 5214.01, Allegheny County, Pennsylvania",1217,87,67197,6809,70.8,7.0,63561,9061,29.8,8.4,15751,13143,39.1,6.8,20876,1979,2.1,1.8,13504,3630,1.2,1.4,2260,3122,26.9,6.1,23887,10405,700,98,81204,12523,19.6,7.6,64228,26565,35.4,11.1,69592,24055,31.1,10.5,94438,21877,6.9,6.2,57456,12159,7.0,5.3,151818,28401,0.0,3.5,-,**,2789,232,30624,3402,88.2,5.8,31232,3571,5.8,3.3,23952,9327,0.0,0.9,-,**,2.3,1.8,51877,27127,0.0,0.9,-,**,1.5,1.7,N,N,2.2,1.5,N,N,6.4,4.5,15225,5500,84.2,6.0,31816,3713,21.9,(X),(X),(X),30.9,(X),(X),(X),25.4,(X),(X),(X)
1400000US42003521402,42003521402,"Census Tract 5214.02, Allegheny County, Pennsylvania",1553,67,99769,8401,76.1,4.6,103350,10959,42.2,5.9,13961,5148,41.3,3.7,22002,2008,6.7,3.0,10282,4668,0.5,0.8,4875,22,22.0,5.1,21382,5301,1192,68,115882,10398,13.3,4.9,N,N,29.3,6.7,N,N,40.4,6.5,N,N,7.7,3.8,N,N,8.4,4.4,N,N,1.0,1.2,N,N,4043,188,39051,3108,83.1,4.2,39733,3653,5.1,3.4,49684,7306,0.0,0.6,-,**,9.5,3.2,32976,16051,0.3,0.5,-,**,0.5,0.8,N,N,1.5,1.5,24417,18630,0.6,0.6,N,N,82.8,4.2,39407,3662,17.5,(X),(X),(X),14.1,(X),(X),(X),12.4,(X),(X),(X)
1400000US42003521500,42003521500,"Census Tract 5215, Allegheny County, Pennsylvania",1853,96,82876,12680,69.5,3.9,83148,13668,30.4,4.8,25309,29101,38.5,4.1,21090,2251,4.6,2.7,10489,2319,1.4,1.2,869,992,31.6,4.7,23115,5763,1299,91,97578,17705,19.9,4.4,92344,60861,25.7,6.7,57261,10068,28.6,5.8,95884,8563,10.7,5.9,154438,82263,12.7,4.4,149179,38735,2.3,2.3,65377,21337,4335,198,35985,5382,91.4,4.7,37841,5638,2.9,2.1,24901,13258,0.0,0.6,-,**,1.1,1.0,40594,14232,0.0,0.6,-,**,0.5,0.8,N,N,4.1,4.5,2823,4253,0.9,1.0,22021,8707,91.0,4.6,37904,5650,31.1,(X),(X),(X),33.5,(X),(X),(X),23.1,(X),(X),(X)
1400000US42003522000,42003522000,"Census Tract 5220, Allegheny County, Pennsylvania",1585,127,46380,12038,66.4,6.1,44841,6349,11.0,3.6,6116,4594,40.4,6.2,14527,1586,10.0,5.1,6771,1874,7.6,4.3,1923,726,18.7,4.3,46780,52292,750,87,55752,7475,11.3,9.0,32702,12636,32.7,10.4,41370,6512,36.3,11.1,63506,9801,15.6,8.0,60646,17843,4.1,3.5,146106,48996,0.0,3.3,-,**,3283,17,22725,5943,79.0,8.5,25213,6861,16.0,8.4,13067,4084,0.0,0.8,-,**,0.0,0.8,-,**,0.0,0.8,-,**,0.5,0.7,N,N,4.5,2.9,15320,6087,1.9,1.8,11698,11569,78.7,8.4,25330,6908,30.2,(X),(X),(X),34.3,(X),(X),(X),23.5,(X),(X),(X)
1400000US42003523100,42003523100,"Census Tract 5231, Allegheny County, Pennsylvania",1728,136,47985,13338,77.2,6.0,44891,9427,11.1,4.8,14425,56150,40.6,7.2,15214,1550,7.1,3.3,6872,2624,2.8,1.9,2310,1892,26.7,6.8,14577,3620,1021,118,55307,20891,11.1,4.7,36100,9867,41.9,10.4,31775,7845,12.4,5.6,77942,22805,19.5,7.4,57254,11082,6.6,4.6,173137,320457,8.5,6.0,67778,14537,4104,262,21155,5244,11.4,3.5,18256,7445,83.9,5.6,21533,6597,0.0,0.6,-,**,0.8,1.3,N,N,0.0,0.6,-,**,0.0,0.6,-,**,3.9,4.1,22270,15187,0.7,1.0,N,N,11.2,3.4,18516,7623,45.3,(X),(X),(X),49.8,(X),(X),(X),35.8,(X),(X),(X)
1400000US42003523200,42003523200,"Census Tract 5232, Allegheny County, Pennsylvania",1633,104,56263,5735,74.9,4.9,57582,7169,20.4,4.7,5549,2071,34.7,5.6,16532,2095,9.9,5.0,8159,2503,5.6,3.9,3217,1030,21.8,5.5,17940,4668,1024,138,66268,8637,11.1,4.2,29334,6611,30.2,8.6,54237,14054,20.5,6.6,101937,16414,27.8,8.7,44233,8700,6.9,5.5,121590,12816,3.4,2.9,145977,52289,4168,408,23002,2598,33.0,5.3,32048,4268,62.2,5.5,19408,3225,0.0,0.6,-,**,1.0,1.1,10534,10900,0.0,0.6,-,**,1.4,2.3,-,**,2.4,1.7,10290,8840,0.4,0.6,-,**,32.6,5.2,32449,4271,35.6,(X),(X),(X),39.4,(X),(X),(X),31.3,(X),(X),(X)
1400000US42003523300,42003523300,"Census Tract 5233, Allegheny County, Pennsylvania",1652,109,57613,4736,72.9,5.6,55110,6450,23.6,5.4,10151,5093,38.1,5.9,19718,2432,4.9,2.4,7952,2143,1.9,1.7,9442,7183,27.4,6.6,17874,3601,998,116,67956,6776,16.3,5.0,57869,15266,30.5,7.0,52351,13271,31.5,9.2,77004,8548,5.0,3.5,52570,32910,8.7,4.9,107662,12989,8.0,5.7,78728,11250,4034,353,24443,2405,63.7,5.7,25589,3239,33.6,5.5,21777,4153,0.0,0.6,-,**,0.5,0.4,N,N,0.0,0.6,-,**,0.0,0.6,-,**,2.2,1.6,20651,10268,2.9,2.3,8987,9451,61.3,6.2,26359,3680,35.5,(X),(X),(X),33.3,(X),(X),(X),27.6,(X),(X),(X)
1400000US42003523400,42003523400,"Census Tract 5234, Allegheny County, Pennsylvania",2256,126,52556,5490,72.9,5.3,58770,7168,12.5,4.3,3304,3388,37.8,5.3,15964,2096,5.6,3.2,10204,3162,3.8,2.7,2266,2374,15.1,4.5,12946,4408,1250,104,63531,7729,13.5,5.4,30026,9276,26.0,9.9,49827,12835,39.1,9.7,83922,10531,10.5,6.3,50687,23486,4.4,3.6,116609,12308,6.5,4.5,50044,11902,5077,282,23640,2498,59.9,4.0,30078,3424,36.0,3.2,15086,4409,0.0,0.1,N,N,0.0,0.5,-,**,0.0,0.5,-,**,2.2,2.3,N,N,1.9,1.3,3294,5876,1.0,1.3,39602,12952,59.1,4.3,30028,3465,23.3,(X),(X),(X),23.2,(X),(X),(X),16.7,(X),(X),(X)
