GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52
1400000US42003419000,42003419000,"Census Tract 4190, Allegheny County, Pennsylvania",1213,137,1072,130,897,136,175,59,147,67,28,38,0,10,74,47,74,47,0,10,0,10,0,10,0,10,0,10,18,18,0,10,49,42,617,76,592,72,497,80,95,45,67,43,28,38,0,10,7,11,7,11,0,10,0,10,0,10,0,10,0,10,18,18,0,10,0,10,596,95,480,94,400,94,80,42,80,42,0,10,0,10,67,46,67,46,0,10,0,10,0,10,0,10,0,10,0,10,0,10,49,42
1400000US42003420000,42003420000,"Census Tract 4200, Allegheny County, Pennsylvania",776,100,659,89,614,88,45,29,45,29,0,10,0,10,42,23,42,23,0,10,0,10,0,10,0,10,15,14,42,29,3,5,15,17,358,72,321,68,302,67,19,15,19,15,0,10,0,10,6,8,6,8,0,10,0,10,0,10,0,10,15,14,7,12,3,5,6,8,418,52,338,56,312,50,26,22,26,22,0,10,0,10,36,21,36,21,0,10,0,10,0,10,0,10,0,10,35,28,0,10,9,13
1400000US42003421100,42003421100,"Census Tract 4211, Allegheny County, Pennsylvania",1708,198,1556,204,1454,191,102,56,54,35,28,34,20,22,41,37,41,37,0,10,0,10,0,10,0,10,0,10,0,10,0,10,111,61,959,117,866,120,840,122,26,23,22,22,4,7,0,10,29,27,29,27,0,10,0,10,0,10,0,10,0,10,0,10,0,10,64,49,749,120,690,124,614,114,76,48,32,28,24,32,20,22,12,15,12,15,0,10,0,10,0,10,0,10,0,10,0,10,0,10,47,35
1400000US42003421200,42003421200,"Census Tract 4212, Allegheny County, Pennsylvania",2200,163,2016,158,1848,165,168,82,115,68,53,48,0,10,27,24,27,24,0,10,0,10,0,10,0,10,12,19,22,25,8,13,115,54,1162,95,1042,97,967,100,75,44,64,42,11,13,0,10,27,24,27,24,0,10,0,10,0,10,0,10,12,19,8,12,8,13,65,37,1038,128,974,133,881,133,93,48,51,36,42,37,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,14,21,0,10,50,38
1400000US42003422000,42003422000,"Census Tract 4220, Allegheny County, Pennsylvania",2136,257,1900,250,1748,253,152,92,137,86,15,24,0,15,0,15,0,15,0,15,0,15,0,15,0,15,23,35,44,70,43,41,126,61,1352,171,1207,157,1136,165,71,51,56,46,15,24,0,15,0,15,0,15,0,15,0,15,0,15,0,15,23,35,22,35,8,13,92,53,784,144,693,144,612,144,81,47,81,47,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,22,35,35,39,34,30
1400000US42003423000,42003423000,"Census Tract 4230, Allegheny County, Pennsylvania",1488,152,1347,152,1140,159,207,92,207,92,0,10,0,10,76,44,76,44,0,10,0,10,0,10,0,10,14,15,16,25,0,10,35,32,731,108,647,106,558,97,89,62,89,62,0,10,0,10,41,31,41,31,0,10,0,10,0,10,0,10,14,15,8,13,0,10,21,20,757,111,700,113,582,112,118,54,118,54,0,10,0,10,35,29,35,29,0,10,0,10,0,10,0,10,0,10,8,13,0,10,14,17
1400000US42003424000,42003424000,"Census Tract 4240, Allegheny County, Pennsylvania",1412,198,1127,195,875,189,252,102,194,89,48,73,10,15,173,84,173,84,0,10,0,10,0,10,0,10,0,10,107,66,5,10,0,10,749,152,597,141,475,128,122,63,89,51,33,51,0,10,74,47,74,47,0,10,0,10,0,10,0,10,0,10,78,57,0,10,0,10,663,131,530,114,400,115,130,62,105,62,15,23,10,15,99,72,99,72,0,10,0,10,0,10,0,10,0,10,29,26,5,10,0,10
1400000US42003425000,42003425000,"Census Tract 4250, Allegheny County, Pennsylvania",1844,164,1611,158,1458,164,153,64,112,53,32,35,9,15,94,41,94,41,0,10,0,10,0,10,0,10,0,10,73,62,10,15,56,48,954,123,888,110,792,114,96,45,76,41,11,16,9,15,8,12,8,12,0,10,0,10,0,10,0,10,0,10,58,56,0,10,0,10,890,117,723,113,666,113,57,41,36,33,21,23,0,10,86,38,86,38,0,10,0,10,0,10,0,10,0,10,15,23,10,15,56,48
1400000US42003426300,42003426300,"Census Tract 4263, Allegheny County, Pennsylvania",3091,249,2811,254,2602,235,209,106,206,106,0,15,3,10,108,69,108,69,0,15,0,15,0,15,0,15,17,25,55,58,15,24,85,56,1648,173,1488,174,1368,168,120,82,117,82,0,15,3,10,37,41,37,41,0,15,0,15,0,15,0,15,17,25,55,58,0,15,51,41,1443,170,1323,163,1234,160,89,60,89,60,0,15,0,15,71,51,71,51,0,15,0,15,0,15,0,15,0,15,0,15,15,24,34,37
1400000US42003426400,42003426400,"Census Tract 4264, Allegheny County, Pennsylvania",2304,194,2106,239,1903,228,203,99,168,79,35,42,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,52,42,0,10,146,150,1104,118,999,133,943,129,56,44,56,44,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,31,27,0,10,74,78,1200,119,1107,142,960,137,147,71,112,54,35,42,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,21,32,0,10,72,75
1400000US42003426700,42003426700,"Census Tract 4267, Allegheny County, Pennsylvania",1268,135,1205,139,1131,127,74,46,60,40,13,20,1,3,6,9,6,9,0,10,0,10,0,10,0,10,0,10,27,28,11,18,19,21,541,94,541,94,505,86,36,30,22,21,13,20,1,3,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,727,89,664,92,626,92,38,27,38,27,0,10,0,10,6,9,6,9,0,10,0,10,0,10,0,10,0,10,27,28,11,18,19,21
1400000US42003426800,42003426800,"Census Tract 4268, Allegheny County, Pennsylvania",2868,209,2664,217,2370,216,294,123,235,118,43,45,16,24,49,45,49,45,0,15,0,15,0,15,0,15,0,15,0,15,0,15,155,82,1325,140,1216,146,1108,152,108,61,71,51,22,27,15,24,32,36,32,36,0,15,0,15,0,15,0,15,0,15,0,15,0,15,77,56,1543,171,1448,179,1262,166,186,85,164,91,21,25,1,3,17,28,17,28,0,15,0,15,0,15,0,15,0,15,0,15,0,15,78,59
1400000US42003427000,42003427000,"Census Tract 4270, Allegheny County, Pennsylvania",1845,196,1588,202,1362,177,226,106,226,106,0,10,0,10,135,63,135,63,0,10,0,10,0,10,0,10,8,14,70,59,7,10,37,33,989,141,890,139,791,150,99,61,99,61,0,10,0,10,50,36,50,36,0,10,0,10,0,10,0,10,8,14,29,28,0,10,12,14,856,117,698,127,571,110,127,79,127,79,0,10,0,10,85,56,85,56,0,10,0,10,0,10,0,10,0,10,41,52,7,10,25,23
1400000US42003427100,42003427100,"Census Tract 4271, Allegheny County, Pennsylvania",3064,232,2919,243,2617,231,302,150,250,143,52,70,0,15,25,42,25,42,0,15,0,15,0,15,0,15,12,19,0,15,23,32,85,61,1552,197,1453,218,1238,190,215,121,163,115,52,70,0,15,25,42,25,42,0,15,0,15,0,15,0,15,12,19,0,15,19,30,43,52,1512,152,1466,154,1379,141,87,69,87,69,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,4,11,42,35
1400000US42003427200,42003427200,"Census Tract 4272, Allegheny County, Pennsylvania",2346,244,2046,216,1846,180,200,119,200,119,0,10,0,10,125,76,125,76,0,10,0,10,0,10,0,10,8,14,82,55,30,48,55,46,975,160,857,149,831,144,26,33,26,33,0,10,0,10,36,33,36,33,0,10,0,10,0,10,0,10,8,14,31,35,0,10,43,43,1371,174,1189,175,1015,160,174,105,174,105,0,10,0,10,89,67,89,67,0,10,0,10,0,10,0,10,0,10,51,54,30,48,12,16
1400000US42003428100,42003428100,"Census Tract 4281, Allegheny County, Pennsylvania",526,93,476,79,417,78,59,35,43,30,4,6,12,19,41,35,41,35,0,10,0,10,0,10,0,10,0,10,9,10,0,10,0,10,270,71,270,71,231,68,39,32,23,27,4,6,12,19,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,256,60,206,50,186,50,20,14,20,14,0,10,0,10,41,35,41,35,0,10,0,10,0,10,0,10,0,10,9,10,0,10,0,10
1400000US42003428200,42003428200,"Census Tract 4282, Allegheny County, Pennsylvania",1171,98,1068,101,956,95,112,64,112,64,0,10,0,10,29,25,29,25,0,10,0,10,0,10,0,10,0,10,17,18,7,10,50,26,646,56,600,62,533,65,67,36,67,36,0,10,0,10,10,13,10,13,0,10,0,10,0,10,0,10,0,10,7,12,0,10,29,22,525,72,468,75,423,71,45,31,45,31,0,10,0,10,19,20,19,20,0,10,0,10,0,10,0,10,0,10,10,13,7,10,21,15
1400000US42003429100,42003429100,"Census Tract 4291, Allegheny County, Pennsylvania",1416,156,1254,169,1113,158,141,69,98,64,43,51,0,10,45,36,45,36,0,10,0,10,0,10,0,10,0,10,22,26,0,10,95,75,729,86,634,93,551,92,83,54,40,26,43,51,0,10,27,27,27,27,0,10,0,10,0,10,0,10,0,10,8,12,0,10,60,40,687,104,620,113,562,99,58,49,58,49,0,10,0,10,18,15,18,15,0,10,0,10,0,10,0,10,0,10,14,22,0,10,35,38
1400000US42003429201,42003429201,"Census Tract 4292.01, Allegheny County, Pennsylvania",2350,187,2111,204,1919,197,192,75,173,72,9,13,10,15,147,70,147,70,0,10,0,10,0,10,0,10,7,11,16,17,10,15,59,47,1206,124,1123,126,998,115,125,63,115,60,0,10,10,15,41,26,41,26,0,10,0,10,0,10,0,10,7,11,16,17,10,15,9,14,1144,124,988,129,921,130,67,41,58,38,9,13,0,10,106,65,106,65,0,10,0,10,0,10,0,10,0,10,0,10,0,10,50,46
1400000US42003429202,42003429202,"Census Tract 4292.02, Allegheny County, Pennsylvania",2337,175,2125,179,1801,200,324,129,257,106,46,52,21,33,102,54,102,54,0,10,0,10,0,10,0,10,0,10,0,10,10,16,100,56,1161,123,1055,115,858,118,197,89,153,72,23,26,21,33,50,39,50,39,0,10,0,10,0,10,0,10,0,10,0,10,10,16,46,29,1176,130,1070,135,943,133,127,60,104,54,23,26,0,10,52,37,52,37,0,10,0,10,0,10,0,10,0,10,0,10,0,10,54,46
1400000US42003429300,42003429300,"Census Tract 4293, Allegheny County, Pennsylvania",2455,255,2271,270,2050,258,221,106,221,106,0,15,0,15,74,83,74,83,0,15,0,15,0,15,0,15,0,15,48,45,22,33,40,38,1291,163,1159,181,1056,179,103,60,103,60,0,15,0,15,52,75,52,75,0,15,0,15,0,15,0,15,0,15,19,30,22,33,39,38,1164,191,1112,178,994,168,118,73,118,73,0,15,0,15,22,36,22,36,0,15,0,15,0,15,0,15,0,15,29,33,0,15,1,2
1400000US42003429400,42003429400,"Census Tract 4294, Allegheny County, Pennsylvania",2318,178,2050,178,1866,171,184,79,137,64,36,42,11,18,61,44,61,44,0,10,0,10,0,10,0,10,0,10,36,37,48,50,123,69,1102,111,1012,107,921,106,91,44,68,39,12,15,11,18,20,31,20,31,0,10,0,10,0,10,0,10,0,10,16,21,18,20,36,32,1216,126,1038,126,945,120,93,46,69,37,24,29,0,10,41,32,41,32,0,10,0,10,0,10,0,10,0,10,20,31,30,44,87,63
1400000US42003429500,42003429500,"Census Tract 4295, Allegheny County, Pennsylvania",2278,234,2098,242,1820,229,278,121,223,115,43,68,12,21,87,63,70,54,0,10,0,10,0,10,17,29,0,10,66,104,27,31,0,10,1236,231,1143,231,973,237,170,88,115,64,43,68,12,21,46,44,29,33,0,10,0,10,0,10,17,29,0,10,36,57,11,18,0,10,1042,208,955,200,847,201,108,69,108,69,0,10,0,10,41,45,41,45,0,10,0,10,0,10,0,10,0,10,30,47,16,25,0,10
1400000US42003429600,42003429600,"Census Tract 4296, Allegheny County, Pennsylvania",1785,208,1492,202,1332,206,160,74,142,76,18,25,0,10,175,116,175,116,0,10,0,10,0,10,0,10,0,10,0,10,10,16,108,78,862,113,677,102,579,111,98,61,98,61,0,10,0,10,109,82,109,82,0,10,0,10,0,10,0,10,0,10,0,10,10,16,66,52,923,167,815,154,753,152,62,43,44,34,18,25,0,10,66,48,66,48,0,10,0,10,0,10,0,10,0,10,0,10,0,10,42,52
1400000US42003429700,42003429700,"Census Tract 4297, Allegheny County, Pennsylvania",1203,149,1124,146,944,152,180,77,145,62,0,10,35,39,41,26,41,26,0,10,0,10,0,10,0,10,0,10,27,28,3,9,8,14,542,93,503,84,440,80,63,38,54,36,0,10,9,13,12,17,12,17,0,10,0,10,0,10,0,10,0,10,27,28,0,10,0,10,661,99,621,106,504,108,117,54,91,41,0,10,26,30,29,25,29,25,0,10,0,10,0,10,0,10,0,10,0,10,3,9,8,14
1400000US42003430100,42003430100,"Census Tract 4301, Allegheny County, Pennsylvania",1208,133,1010,135,935,128,75,46,50,40,25,24,0,10,101,64,101,64,0,10,0,10,0,10,0,10,7,11,45,37,0,10,45,48,601,90,503,83,462,81,41,31,29,28,12,14,0,10,42,36,42,36,0,10,0,10,0,10,0,10,7,11,9,12,0,10,40,47,607,87,507,95,473,91,34,23,21,18,13,14,0,10,59,53,59,53,0,10,0,10,0,10,0,10,0,10,36,34,0,10,5,8
1400000US42003430200,42003430200,"Census Tract 4302, Allegheny County, Pennsylvania",2746,228,2392,240,2130,240,262,116,211,113,35,39,16,23,236,157,236,157,0,10,0,10,0,10,0,10,0,10,33,39,45,76,40,38,1550,192,1402,207,1283,216,119,75,103,72,0,10,16,23,83,99,83,99,0,10,0,10,0,10,0,10,0,10,22,34,23,38,20,29,1196,165,990,192,847,176,143,62,108,56,35,39,0,10,153,122,153,122,0,10,0,10,0,10,0,10,0,10,11,20,22,37,20,24
1400000US42003431100,42003431100,"Census Tract 4311, Allegheny County, Pennsylvania",1892,227,1524,191,1279,185,245,85,230,87,15,22,0,10,231,96,231,96,0,10,0,10,0,10,0,10,0,10,85,44,13,19,39,26,945,128,766,119,626,125,140,64,133,64,7,11,0,10,97,54,97,54,0,10,0,10,0,10,0,10,0,10,41,30,13,19,28,23,947,142,758,120,653,112,105,52,97,54,8,12,0,10,134,70,134,70,0,10,0,10,0,10,0,10,0,10,44,36,0,10,11,11
1400000US42003431400,42003431400,"Census Tract 4314, Allegheny County, Pennsylvania",1061,160,879,154,792,145,87,61,75,60,12,14,0,10,106,49,106,49,0,10,0,10,0,10,0,10,4,7,42,32,0,10,30,22,549,92,454,79,399,73,55,45,55,45,0,10,0,10,60,43,60,43,0,10,0,10,0,10,0,10,4,7,25,25,0,10,6,8,512,116,425,119,393,117,32,24,20,20,12,14,0,10,46,29,46,29,0,10,0,10,0,10,0,10,0,10,17,19,0,10,24,20
1400000US42003431500,42003431500,"Census Tract 4315, Allegheny County, Pennsylvania",1626,177,1185,181,1044,175,141,72,126,70,0,10,15,17,308,104,308,104,0,10,0,10,0,10,0,10,0,10,95,55,31,33,7,12,857,126,557,115,503,110,54,40,39,36,0,10,15,17,199,82,199,82,0,10,0,10,0,10,0,10,0,10,63,49,31,33,7,12,769,120,628,113,541,109,87,55,87,55,0,10,0,10,109,54,109,54,0,10,0,10,0,10,0,10,0,10,32,27,0,10,0,10
1400000US42003432300,42003432300,"Census Tract 4323, Allegheny County, Pennsylvania",943,105,768,117,683,126,85,46,65,45,20,28,0,10,106,67,105,67,0,10,1,3,0,10,0,10,0,10,45,42,10,15,14,17,369,68,312,71,260,78,52,34,32,27,20,28,0,10,42,36,41,35,0,10,1,3,0,10,0,10,0,10,15,17,0,10,0,10,574,89,456,80,423,82,33,25,33,25,0,10,0,10,64,45,64,45,0,10,0,10,0,10,0,10,0,10,30,37,10,15,14,17
1400000US42003432400,42003432400,"Census Tract 4324, Allegheny County, Pennsylvania",1570,192,1254,169,1071,198,183,123,159,119,24,27,0,10,147,75,147,75,0,10,0,10,0,10,0,10,6,9,152,87,0,10,11,18,784,128,701,128,569,113,132,120,124,120,8,13,0,10,11,19,11,19,0,10,0,10,0,10,0,10,6,9,55,58,0,10,11,18,786,170,553,156,502,156,51,41,35,35,16,24,0,10,136,75,136,75,0,10,0,10,0,10,0,10,0,10,97,69,0,10,0,10
1400000US42003434000,42003434000,"Census Tract 4340, Allegheny County, Pennsylvania",932,117,808,97,738,95,70,29,47,23,13,12,10,10,48,21,48,21,0,10,0,10,0,10,0,10,0,10,32,33,19,12,25,12,450,65,399,62,365,60,34,17,14,10,13,12,7,7,18,13,18,13,0,10,0,10,0,10,0,10,0,10,0,10,13,10,20,13,482,74,409,59,373,57,36,19,33,18,0,10,3,5,30,14,30,14,0,10,0,10,0,10,0,10,0,10,32,33,6,9,5,5
1400000US42003435000,42003435000,"Census Tract 4350, Allegheny County, Pennsylvania",1386,116,1218,119,1139,112,79,39,59,28,8,13,12,24,74,37,74,37,0,10,0,10,0,10,0,10,4,5,19,19,0,10,71,38,744,82,650,88,618,89,32,20,29,20,0,10,3,5,23,16,23,16,0,10,0,10,0,10,0,10,4,5,19,19,0,10,48,36,642,84,568,85,521,76,47,34,30,19,8,13,9,23,51,28,51,28,0,10,0,10,0,10,0,10,0,10,0,10,0,10,23,20
1400000US42003437000,42003437000,"Census Tract 4370, Allegheny County, Pennsylvania",3045,210,2811,223,2671,198,140,77,132,74,0,15,8,18,45,43,45,43,0,15,0,15,0,15,0,15,0,15,0,15,26,29,163,85,1611,137,1490,160,1406,148,84,54,76,51,0,15,8,18,36,40,36,40,0,15,0,15,0,15,0,15,0,15,0,15,26,29,59,40,1434,167,1321,165,1265,159,56,42,56,42,0,15,0,15,9,14,9,14,0,15,0,15,0,15,0,15,0,15,0,15,0,15,104,55
1400000US42003439000,42003439000,"Census Tract 4390, Allegheny County, Pennsylvania",631,74,561,73,550,72,11,9,11,9,0,10,0,10,9,8,9,8,0,10,0,10,0,10,0,10,0,10,8,8,10,8,43,16,395,47,353,49,346,49,7,7,7,7,0,10,0,10,3,4,3,4,0,10,0,10,0,10,0,10,0,10,8,8,6,7,25,11,236,43,208,42,204,42,4,5,4,5,0,10,0,10,6,7,6,7,0,10,0,10,0,10,0,10,0,10,0,10,4,5,18,11
1400000US42003445500,42003445500,"Census Tract 4455, Allegheny County, Pennsylvania",1707,158,1418,174,1232,173,186,97,138,82,0,10,48,56,47,34,47,34,0,10,0,10,0,10,0,10,0,10,146,78,15,18,81,42,951,109,794,124,678,130,116,70,107,69,0,10,9,14,17,19,17,19,0,10,0,10,0,10,0,10,0,10,79,56,0,10,61,36,756,143,624,125,554,128,70,59,31,26,0,10,39,54,30,28,30,28,0,10,0,10,0,10,0,10,0,10,67,55,15,18,20,24
1400000US42003446000,42003446000,"Census Tract 4460, Allegheny County, Pennsylvania",718,71,589,69,551,70,38,18,27,16,3,4,8,9,19,12,14,10,0,10,2,4,0,10,3,4,6,7,20,11,23,11,61,19,416,44,361,42,336,44,25,15,14,11,3,4,8,9,14,10,9,8,0,10,2,4,0,10,3,4,3,4,5,6,17,11,16,10,302,42,228,37,215,35,13,10,13,10,0,10,0,10,5,6,5,6,0,10,0,10,0,10,0,10,3,5,15,9,6,6,45,15
1400000US42003447000,42003447000,"Census Tract 4470, Allegheny County, Pennsylvania",773,71,714,63,660,54,54,25,38,19,13,13,3,4,9,8,9,8,0,10,0,10,0,10,0,10,0,10,17,11,3,4,30,23,388,45,345,40,340,39,5,6,2,3,3,4,0,10,2,4,2,4,0,10,0,10,0,10,0,10,0,10,13,10,3,4,25,22,385,44,369,43,320,36,49,22,36,19,10,10,3,4,7,7,7,7,0,10,0,10,0,10,0,10,0,10,4,6,0,10,5,6
1400000US42003448000,42003448000,"Census Tract 4480, Allegheny County, Pennsylvania",578,72,481,66,434,69,47,30,23,13,24,30,0,10,39,21,39,21,0,10,0,10,0,10,0,10,7,7,14,14,12,9,25,20,291,39,254,33,242,33,12,15,2,5,10,15,0,10,10,9,10,9,0,10,0,10,0,10,0,10,7,7,2,4,9,8,9,9,287,48,227,51,192,50,35,19,21,13,14,16,0,10,29,20,29,20,0,10,0,10,0,10,0,10,0,10,12,12,3,5,16,15
1400000US42003449000,42003449000,"Census Tract 4490, Allegheny County, Pennsylvania",1332,83,1202,80,1130,78,72,35,68,33,4,6,0,10,26,18,26,18,0,10,0,10,0,10,0,10,0,10,20,25,26,23,58,30,662,61,607,61,585,57,22,18,18,16,4,6,0,10,8,11,8,11,0,10,0,10,0,10,0,10,0,10,20,25,4,8,23,17,670,66,595,66,545,63,50,27,50,27,0,10,0,10,18,15,18,15,0,10,0,10,0,10,0,10,0,10,0,10,22,23,35,26
1400000US42003450700,42003450700,"Census Tract 4507, Allegheny County, Pennsylvania",1855,190,1626,206,1467,195,159,115,128,108,26,29,5,12,101,79,101,79,0,10,0,10,0,10,0,10,0,10,69,69,3,8,56,48,782,127,707,147,646,135,61,48,49,45,9,14,3,8,55,68,55,68,0,10,0,10,0,10,0,10,0,10,6,9,3,8,11,17,1073,167,919,165,821,167,98,74,79,67,17,25,2,4,46,36,46,36,0,10,0,10,0,10,0,10,0,10,63,69,0,10,45,44
1400000US42003450800,42003450800,"Census Tract 4508, Allegheny County, Pennsylvania",927,177,795,154,722,147,73,44,67,44,6,10,0,10,20,21,20,21,0,10,0,10,0,10,0,10,0,10,105,70,7,11,0,10,523,115,441,105,402,106,39,30,39,30,0,10,0,10,8,13,8,13,0,10,0,10,0,10,0,10,0,10,67,59,7,11,0,10,404,95,354,84,320,81,34,25,28,24,6,10,0,10,12,17,12,17,0,10,0,10,0,10,0,10,0,10,38,32,0,10,0,10
1400000US42003451101,42003451101,"Census Tract 4511.01, Allegheny County, Pennsylvania",2058,151,1788,170,1655,176,133,60,86,47,34,31,13,15,33,36,33,36,0,10,0,10,0,10,0,10,0,10,22,20,66,44,149,64,1113,117,960,126,915,129,45,33,23,20,16,23,6,10,4,9,4,9,0,10,0,10,0,10,0,10,0,10,20,19,56,43,73,37,945,130,828,128,740,124,88,41,63,37,18,22,7,11,29,35,29,35,0,10,0,10,0,10,0,10,0,10,2,4,10,15,76,38
1400000US42003451102,42003451102,"Census Tract 4511.02, Allegheny County, Pennsylvania",2852,240,2401,229,2230,234,171,93,143,86,28,46,0,15,144,64,144,64,0,15,0,15,0,15,0,15,0,15,186,69,29,36,92,58,1474,157,1222,156,1111,148,111,72,102,72,9,15,0,15,76,42,76,42,0,15,0,15,0,15,0,15,0,15,74,35,29,36,73,51,1378,187,1179,169,1119,178,60,53,41,43,19,31,0,15,68,66,68,66,0,15,0,15,0,15,0,15,0,15,112,55,0,15,19,20
1400000US42003451104,42003451104,"Census Tract 4511.04, Allegheny County, Pennsylvania",1545,177,1430,178,1347,174,83,51,83,51,0,10,0,10,45,32,45,32,0,10,0,10,0,10,0,10,0,10,4,5,35,32,31,26,881,109,805,115,763,108,42,33,42,33,0,10,0,10,38,31,38,31,0,10,0,10,0,10,0,10,0,10,0,10,24,27,14,17,664,112,625,110,584,110,41,32,41,32,0,10,0,10,7,11,7,11,0,10,0,10,0,10,0,10,0,10,4,5,11,16,17,21
1400000US42003451105,42003451105,"Census Tract 4511.05, Allegheny County, Pennsylvania",2718,411,2516,443,1920,274,596,428,306,165,202,221,88,131,43,48,43,48,0,10,0,10,0,10,0,10,0,10,118,100,0,10,41,44,1712,419,1581,423,1082,203,499,420,209,138,202,221,88,131,12,20,12,20,0,10,0,10,0,10,0,10,0,10,86,88,0,10,33,40,1006,181,935,178,838,179,97,66,97,66,0,10,0,10,31,34,31,34,0,10,0,10,0,10,0,10,0,10,32,37,0,10,8,18
1400000US42003451300,42003451300,"Census Tract 4513, Allegheny County, Pennsylvania",3935,275,3686,286,3397,270,289,140,225,121,5,9,59,79,25,30,25,30,0,15,0,15,0,15,0,15,0,15,17,26,41,61,166,77,2219,173,2097,176,1969,187,128,78,90,64,3,7,35,43,6,13,6,13,0,15,0,15,0,15,0,15,0,15,17,26,0,15,99,65,1716,193,1589,203,1428,192,161,81,135,78,2,6,24,38,19,28,19,28,0,15,0,15,0,15,0,15,0,15,0,15,41,61,67,49
1400000US42003452000,42003452000,"Census Tract 4520, Allegheny County, Pennsylvania",2598,243,2454,251,2334,245,120,67,120,67,0,15,0,15,50,41,50,41,0,15,0,15,0,15,0,15,0,15,21,34,10,16,63,42,1343,162,1296,165,1267,166,29,32,29,32,0,15,0,15,19,24,19,24,0,15,0,15,0,15,0,15,0,15,0,15,10,16,18,29,1255,177,1158,181,1067,175,91,60,91,60,0,15,0,15,31,33,31,33,0,15,0,15,0,15,0,15,0,15,21,34,0,15,45,41
1400000US42003453003,42003453003,"Census Tract 4530.03, Allegheny County, Pennsylvania",860,159,781,142,701,134,80,51,53,36,27,37,0,10,33,30,33,30,0,10,0,10,0,10,0,10,0,10,0,10,0,10,46,39,463,96,433,86,400,88,33,29,18,16,15,25,0,10,11,13,11,13,0,10,0,10,0,10,0,10,0,10,0,10,0,10,19,20,397,99,348,88,301,80,47,29,35,25,12,14,0,10,22,33,22,33,0,10,0,10,0,10,0,10,0,10,0,10,0,10,27,32
1400000US42003453004,42003453004,"Census Tract 4530.04, Allegheny County, Pennsylvania",4174,273,3965,285,3208,289,757,226,521,191,135,83,101,103,72,50,72,50,0,15,0,15,0,15,0,15,0,15,0,15,69,57,68,51,2200,189,2072,195,1786,207,286,136,252,135,19,33,15,24,29,33,29,33,0,15,0,15,0,15,0,15,0,15,0,15,55,51,44,43,1974,220,1893,220,1422,222,471,156,269,122,116,72,86,83,43,38,43,38,0,15,0,15,0,15,0,15,0,15,0,15,14,22,24,28
1400000US42003455000,42003455000,"Census Tract 4550, Allegheny County, Pennsylvania",725,72,651,68,575,65,76,36,67,35,2,3,7,5,23,15,23,15,0,10,0,10,0,10,0,10,0,10,16,17,4,5,31,17,352,45,328,43,285,43,43,25,39,25,0,10,4,5,4,5,4,5,0,10,0,10,0,10,0,10,0,10,3,4,4,5,13,9,373,46,323,44,290,42,33,16,28,16,2,3,3,6,19,15,19,15,0,10,0,10,0,10,0,10,0,10,13,17,0,10,18,12
1400000US42003456001,42003456001,"Census Tract 4560.01, Allegheny County, Pennsylvania",1831,178,1725,173,1601,195,124,74,117,70,7,13,0,10,24,27,24,27,0,10,0,10,0,10,0,10,0,10,0,10,28,32,54,34,913,129,839,123,811,123,28,27,28,27,0,10,0,10,13,20,13,20,0,10,0,10,0,10,0,10,0,10,0,10,19,30,42,34,918,116,886,115,790,126,96,63,89,62,7,13,0,10,11,17,11,17,0,10,0,10,0,10,0,10,0,10,0,10,9,15,12,15
